no,ocean_proximity
5754,<1h_ocean
5755,<1h_ocean
5756,<1h_ocean
5757,<1h_ocean
5758,<1h_ocean
5759,<1h_ocean
5760,<1h_ocean
5761,<1h_ocean
5762,<1h_ocean
5763,<1h_ocean
5764,<1h_ocean
5765,<1h_ocean
5766,<1h_ocean
5767,<1h_ocean
5768,<1h_ocean
5769,<1h_ocean
5770,<1h_ocean
5771,<1h_ocean
5772,<1h_ocean
5773,<1h_ocean
5774,<1h_ocean
5775,<1h_ocean
5776,<1h_ocean
5777,<1h_ocean
5778,<1h_ocean
5779,<1h_ocean
5780,<1h_ocean
5781,<1h_ocean
5782,<1h_ocean
5783,<1h_ocean
5784,<1h_ocean
5785,<1h_ocean
5786,<1h_ocean
5787,<1h_ocean
5788,<1h_ocean
5789,<1h_ocean
5790,<1h_ocean
5791,<1h_ocean
5792,<1h_ocean
5793,<1h_ocean
5794,<1h_ocean
5795,<1h_ocean
5796,<1h_ocean
5797,<1h_ocean
5798,<1h_ocean
5799,<1h_ocean
5800,<1h_ocean
5801,<1h_ocean
5802,<1h_ocean
5803,<1h_ocean
5804,<1h_ocean
5805,<1h_ocean
5806,<1h_ocean
5807,<1h_ocean
5808,<1h_ocean
5809,<1h_ocean
5810,<1h_ocean
5811,<1h_ocean
5812,<1h_ocean
5813,<1h_ocean
5814,<1h_ocean
5815,<1h_ocean
5816,<1h_ocean
5817,<1h_ocean
5818,<1h_ocean
5819,<1h_ocean
5820,<1h_ocean
5821,<1h_ocean
5822,<1h_ocean
5823,<1h_ocean
5824,<1h_ocean
5825,<1h_ocean
5826,<1h_ocean
5827,<1h_ocean
5828,<1h_ocean
5829,<1h_ocean
5830,<1h_ocean
5831,<1h_ocean
5832,<1h_ocean
5833,<1h_ocean
5834,<1h_ocean
5835,<1h_ocean
5836,<1h_ocean
5837,<1h_ocean
5838,<1h_ocean
5839,<1h_ocean
5840,<1h_ocean
5841,<1h_ocean
5842,<1h_ocean
5843,<1h_ocean
5844,<1h_ocean
5845,<1h_ocean
5846,<1h_ocean
5847,<1h_ocean
5848,<1h_ocean
5849,<1h_ocean
5850,<1h_ocean
5851,<1h_ocean
5852,<1h_ocean
5853,<1h_ocean
5854,<1h_ocean
5855,<1h_ocean
5856,<1h_ocean
5857,<1h_ocean
5858,<1h_ocean
5859,<1h_ocean
5860,inland
5861,inland
5862,inland
5863,inland
5864,inland
5865,inland
5866,inland
5867,inland
5868,inland
5869,inland
5870,inland
5871,inland
5872,inland
5873,inland
5874,inland
5875,inland
5876,inland
5877,<1h_ocean
5878,<1h_ocean
5879,inland
5880,<1h_ocean
5881,inland
5882,inland
5883,<1h_ocean
5884,inland
5885,inland
5886,inland
5887,inland
5888,inland
5889,inland
5890,inland
5891,inland
5892,inland
5893,inland
5894,inland
5895,<1h_ocean
5896,<1h_ocean
5897,inland
5898,inland
5899,inland
5900,inland
5901,inland
5902,inland
5903,inland
5904,inland
5905,inland
5906,inland
5907,inland
5908,inland
5909,inland
5910,inland
5911,inland
5912,inland
5913,inland
5914,inland
5915,inland
5916,inland
5917,inland
5918,inland
5919,inland
5920,inland
5921,inland
5922,inland
5923,inland
5924,inland
5925,inland
5926,inland
5927,inland
5928,inland
5929,inland
5930,inland
5931,inland
5932,inland
5933,inland
5934,inland
5935,inland
5936,inland
5937,inland
5938,inland
5939,inland
5940,inland
5941,inland
5942,inland
5943,inland
5944,inland
5945,inland
5946,inland
5947,inland
5948,inland
5949,inland
5950,inland
5951,inland
5952,inland
5953,inland
5954,inland
5955,inland
5956,<1h_ocean
5957,inland
5958,<1h_ocean
5959,inland
5960,inland
5961,inland
5962,inland
5963,inland
5964,inland
5965,inland
5966,inland
5967,inland
5968,inland
5969,inland
5970,inland
5971,inland
5972,inland
5973,inland
5974,inland
5975,inland
5976,inland
5977,inland
5978,inland
5979,inland
5980,inland
5981,inland
5982,inland
5983,inland
5984,inland
5985,inland
5986,inland
5987,inland
5988,inland
5989,inland
5990,inland
5991,<1h_ocean
5992,<1h_ocean
5993,<1h_ocean
5994,<1h_ocean
5995,<1h_ocean
5996,<1h_ocean
5997,<1h_ocean
5998,<1h_ocean
5999,<1h_ocean
6000,<1h_ocean
6001,<1h_ocean
6002,<1h_ocean
6003,<1h_ocean
6004,<1h_ocean
6005,<1h_ocean
6006,<1h_ocean
6007,<1h_ocean
6008,<1h_ocean
6009,<1h_ocean
6010,<1h_ocean
6011,<1h_ocean
6012,<1h_ocean
6013,<1h_ocean
6014,<1h_ocean
6015,<1h_ocean
6016,<1h_ocean
6017,<1h_ocean
6018,<1h_ocean
6019,<1h_ocean
6020,<1h_ocean
6021,<1h_ocean
6022,<1h_ocean
6023,<1h_ocean
6024,<1h_ocean
6025,<1h_ocean
6026,<1h_ocean
6027,<1h_ocean
6028,inland
6029,<1h_ocean
6030,<1h_ocean
6031,<1h_ocean
6032,<1h_ocean
6033,<1h_ocean
6034,<1h_ocean
6035,<1h_ocean
6036,<1h_ocean
6037,<1h_ocean
6038,<1h_ocean
6039,<1h_ocean
6040,<1h_ocean
6041,<1h_ocean
6042,<1h_ocean
6043,<1h_ocean
6044,<1h_ocean
6045,<1h_ocean
6046,<1h_ocean
6047,<1h_ocean
6048,<1h_ocean
6049,<1h_ocean
6050,<1h_ocean
6051,<1h_ocean
6052,<1h_ocean
6053,<1h_ocean
6054,<1h_ocean
6055,inland
6056,<1h_ocean
6057,<1h_ocean
6058,<1h_ocean
6059,inland
6060,<1h_ocean
6061,<1h_ocean
6062,<1h_ocean
6063,<1h_ocean
6064,inland
6065,inland
6066,inland
6067,inland
6068,inland
6069,inland
6070,inland
6071,inland
6072,inland
6073,inland
6074,inland
6075,<1h_ocean
6076,<1h_ocean
6077,<1h_ocean
6078,inland
6079,inland
6080,inland
6081,inland
6082,inland
6083,inland
6084,inland
6085,inland
6086,inland
6087,inland
6088,inland
6089,inland
6090,<1h_ocean
6091,<1h_ocean
6092,<1h_ocean
6093,<1h_ocean
6094,<1h_ocean
6095,<1h_ocean
6096,<1h_ocean
6097,<1h_ocean
6098,<1h_ocean
6099,<1h_ocean
6100,<1h_ocean
6101,<1h_ocean
6102,<1h_ocean
6103,<1h_ocean
6104,<1h_ocean
6105,<1h_ocean
6106,<1h_ocean
6107,<1h_ocean
6108,<1h_ocean
6109,<1h_ocean
6110,<1h_ocean
6111,<1h_ocean
6112,<1h_ocean
6113,<1h_ocean
6114,<1h_ocean
6115,<1h_ocean
6116,<1h_ocean
6117,<1h_ocean
6118,<1h_ocean
6119,<1h_ocean
6120,<1h_ocean
6121,<1h_ocean
6122,<1h_ocean
6123,<1h_ocean
6124,<1h_ocean
6125,<1h_ocean
6126,<1h_ocean
6127,<1h_ocean
6128,<1h_ocean
6129,<1h_ocean
6130,<1h_ocean
6131,<1h_ocean
6132,<1h_ocean
6133,<1h_ocean
6134,<1h_ocean
6135,<1h_ocean
6136,<1h_ocean
6137,<1h_ocean
6138,<1h_ocean
6139,<1h_ocean
6140,<1h_ocean
6141,<1h_ocean
6142,<1h_ocean
6143,<1h_ocean
6144,<1h_ocean
6145,<1h_ocean
6146,<1h_ocean
6147,<1h_ocean
6148,<1h_ocean
6149,<1h_ocean
6150,<1h_ocean
6151,<1h_ocean
6152,<1h_ocean
6153,<1h_ocean
6154,<1h_ocean
6155,<1h_ocean
6156,<1h_ocean
6157,<1h_ocean
6158,<1h_ocean
6159,<1h_ocean
6160,<1h_ocean
6161,<1h_ocean
6162,<1h_ocean
6163,<1h_ocean
6164,<1h_ocean
6165,<1h_ocean
6166,<1h_ocean
6167,<1h_ocean
6168,<1h_ocean
6169,<1h_ocean
6170,<1h_ocean
6171,<1h_ocean
6172,<1h_ocean
6173,<1h_ocean
6174,<1h_ocean
6175,<1h_ocean
6176,<1h_ocean
6177,<1h_ocean
6178,<1h_ocean
6179,<1h_ocean
6180,<1h_ocean
6181,<1h_ocean
6182,<1h_ocean
6183,<1h_ocean
6184,<1h_ocean
6185,<1h_ocean
6186,<1h_ocean
6187,<1h_ocean
6188,<1h_ocean
6189,<1h_ocean
6190,<1h_ocean
6191,<1h_ocean
6192,<1h_ocean
6193,<1h_ocean
6194,<1h_ocean
6195,<1h_ocean
6196,<1h_ocean
6197,<1h_ocean
6198,<1h_ocean
6199,<1h_ocean
6200,<1h_ocean
6201,<1h_ocean
6202,<1h_ocean
6203,<1h_ocean
6204,<1h_ocean
6205,<1h_ocean
6206,<1h_ocean
6207,<1h_ocean
6208,<1h_ocean
6209,<1h_ocean
6210,<1h_ocean
6211,<1h_ocean
6212,<1h_ocean
6213,<1h_ocean
6214,<1h_ocean
6215,<1h_ocean
6216,<1h_ocean
6217,<1h_ocean
6218,<1h_ocean
6219,<1h_ocean
6220,<1h_ocean
6221,<1h_ocean
6222,<1h_ocean
6223,<1h_ocean
6224,<1h_ocean
6225,<1h_ocean
6226,<1h_ocean
6227,<1h_ocean
6228,<1h_ocean
6229,<1h_ocean
6230,<1h_ocean
6231,<1h_ocean
6232,<1h_ocean
6233,<1h_ocean
6234,<1h_ocean
6235,<1h_ocean
6236,<1h_ocean
6237,<1h_ocean
6238,<1h_ocean
6239,<1h_ocean
6240,<1h_ocean
6241,<1h_ocean
6242,<1h_ocean
6243,<1h_ocean
6244,<1h_ocean
6245,<1h_ocean
6246,<1h_ocean
6247,<1h_ocean
6248,<1h_ocean
6249,<1h_ocean
6250,<1h_ocean
6251,<1h_ocean
6252,<1h_ocean
6253,<1h_ocean
6254,<1h_ocean
6255,<1h_ocean
6256,<1h_ocean
6257,<1h_ocean
6258,<1h_ocean
6259,<1h_ocean
6260,<1h_ocean
6261,<1h_ocean
6262,<1h_ocean
6263,<1h_ocean
6264,<1h_ocean
6265,<1h_ocean
6266,<1h_ocean
6267,<1h_ocean
6268,<1h_ocean
6269,<1h_ocean
6270,<1h_ocean
6271,<1h_ocean
6272,<1h_ocean
6273,<1h_ocean
6274,inland
6275,inland
6276,inland
6277,inland
6278,inland
6279,inland
6280,inland
6281,inland
6282,inland
6283,inland
6284,inland
6285,inland
6286,inland
6287,inland
6288,inland
6289,inland
6290,inland
6291,inland
6292,inland
6293,inland
6294,inland
6295,inland
6296,inland
6297,inland
6298,inland
6299,inland
6300,inland
6301,inland
6302,inland
6303,inland
6304,inland
6305,inland
6306,inland
6307,inland
6308,inland
6309,inland
6310,inland
6311,inland
6312,inland
6313,inland
6314,inland
6315,inland
6316,inland
6317,inland
6318,inland
6319,inland
6320,inland
6321,inland
6322,inland
6323,inland
6324,inland
6325,inland
6326,inland
6327,inland
6328,inland
6329,inland
6330,inland
6331,inland
6332,inland
6333,inland
6334,inland
6335,inland
6336,inland
6337,inland
6338,inland
6339,inland
6340,inland
6341,inland
6342,inland
6343,inland
6344,inland
6345,inland
6346,inland
6347,inland
6348,inland
6349,inland
6350,inland
6351,inland
6352,inland
6353,inland
6354,inland
6355,inland
6356,inland
6357,inland
6358,inland
6359,inland
6360,inland
6361,inland
6362,inland
6363,inland
6364,inland
6365,inland
6366,inland
6367,inland
6368,inland
6369,inland
6370,inland
6371,inland
6372,inland
6373,inland
6374,inland
6375,inland
6376,inland
6377,inland
6378,inland
6379,inland
6380,inland
6381,inland
6382,inland
6383,inland
6384,inland
6385,inland
6386,inland
6387,inland
6388,inland
6389,inland
6390,inland
6391,inland
6392,<1h_ocean
6393,<1h_ocean
6394,<1h_ocean
6395,<1h_ocean
6396,inland
6397,inland
6398,inland
6399,inland
6400,<1h_ocean
6401,<1h_ocean
6402,<1h_ocean
6403,<1h_ocean
6404,<1h_ocean
6405,<1h_ocean
6406,<1h_ocean
6407,<1h_ocean
6408,<1h_ocean
6409,inland
6410,<1h_ocean
6411,inland
6412,<1h_ocean
6413,inland
6414,inland
6415,inland
6416,inland
6417,inland
6418,inland
6419,inland
6420,inland
6421,inland
6422,inland
6423,inland
6424,inland
6425,inland
6426,inland
6427,inland
6428,inland
6429,inland
6430,inland
6431,<1h_ocean
6432,<1h_ocean
6433,<1h_ocean
6434,<1h_ocean
6435,<1h_ocean
6436,<1h_ocean
6437,<1h_ocean
6438,<1h_ocean
6439,<1h_ocean
6440,<1h_ocean
6441,<1h_ocean
6442,<1h_ocean
6443,<1h_ocean
6444,<1h_ocean
6445,<1h_ocean
6446,<1h_ocean
6447,inland
6448,inland
6449,inland
6450,inland
6451,<1h_ocean
6452,<1h_ocean
6453,<1h_ocean
6454,<1h_ocean
6455,<1h_ocean
6456,<1h_ocean
6457,<1h_ocean
6458,<1h_ocean
6459,<1h_ocean
6460,<1h_ocean
6461,<1h_ocean
6462,<1h_ocean
6463,<1h_ocean
6464,<1h_ocean
6465,<1h_ocean
6466,<1h_ocean
6467,<1h_ocean
6468,<1h_ocean
6469,<1h_ocean
6470,<1h_ocean
6471,<1h_ocean
6472,<1h_ocean
6473,<1h_ocean
6474,<1h_ocean
6475,<1h_ocean
6476,<1h_ocean
6477,<1h_ocean
6478,<1h_ocean
6479,<1h_ocean
6480,<1h_ocean
6481,inland
6482,inland
6483,inland
6484,inland
6485,inland
6486,inland
6487,inland
6488,inland
6489,inland
6490,inland
6491,inland
6492,inland
6493,inland
6494,inland
6495,inland
6496,inland
6497,inland
6498,inland
6499,inland
6500,inland
6501,<1h_ocean
6502,<1h_ocean
6503,<1h_ocean
6504,<1h_ocean
6505,<1h_ocean
6506,<1h_ocean
6507,<1h_ocean
6508,<1h_ocean
6509,<1h_ocean
6510,<1h_ocean
6511,<1h_ocean
6512,<1h_ocean
6513,<1h_ocean
6514,<1h_ocean
6515,<1h_ocean
6516,<1h_ocean
6517,<1h_ocean
6518,<1h_ocean
6519,<1h_ocean
6520,<1h_ocean
6521,<1h_ocean
6522,<1h_ocean
6523,<1h_ocean
6524,<1h_ocean
6525,<1h_ocean
6526,<1h_ocean
6527,<1h_ocean
6528,<1h_ocean
6529,<1h_ocean
6530,<1h_ocean
6531,<1h_ocean
6532,<1h_ocean
6533,<1h_ocean
6534,<1h_ocean
6535,inland
6536,<1h_ocean
6537,inland
6538,<1h_ocean
6539,inland
6540,inland
6541,inland
6542,inland
6543,inland
6544,inland
6545,inland
6546,inland
6547,inland
6548,inland
6549,inland
6550,inland
6551,<1h_ocean
6552,<1h_ocean
6553,<1h_ocean
6554,<1h_ocean
6555,<1h_ocean
6556,<1h_ocean
6557,<1h_ocean
6558,<1h_ocean
6559,<1h_ocean
6560,<1h_ocean
6561,<1h_ocean
6562,<1h_ocean
6563,<1h_ocean
6564,<1h_ocean
6565,<1h_ocean
6566,<1h_ocean
6567,<1h_ocean
6568,<1h_ocean
6569,<1h_ocean
6570,<1h_ocean
6571,<1h_ocean
6572,<1h_ocean
6573,<1h_ocean
6574,<1h_ocean
6575,<1h_ocean
6576,<1h_ocean
6577,<1h_ocean
6578,<1h_ocean
6579,<1h_ocean
6580,<1h_ocean
6581,<1h_ocean
6582,<1h_ocean
6583,<1h_ocean
6584,<1h_ocean
6585,<1h_ocean
6586,<1h_ocean
6587,<1h_ocean
6588,<1h_ocean
6589,<1h_ocean
6590,inland
6591,<1h_ocean
6592,<1h_ocean
6593,<1h_ocean
6594,inland
6595,inland
6596,inland
6597,inland
6598,inland
6599,inland
6600,inland
6601,<1h_ocean
6602,<1h_ocean
6603,<1h_ocean
6604,<1h_ocean
6605,inland
6606,inland
6607,inland
6608,inland
6609,inland
6610,inland
6611,inland
6612,inland
6613,inland
6614,inland
6615,inland
6616,inland
6617,inland
6618,inland
6619,inland
6620,inland
6621,inland
6622,inland
6623,inland
6624,inland
6625,<1h_ocean
6626,<1h_ocean
6627,<1h_ocean
6628,<1h_ocean
6629,<1h_ocean
6630,<1h_ocean
6631,<1h_ocean
6632,<1h_ocean
6633,<1h_ocean
6634,<1h_ocean
6635,<1h_ocean
6636,<1h_ocean
6637,<1h_ocean
6638,<1h_ocean
6639,<1h_ocean
6640,<1h_ocean
6641,<1h_ocean
6642,<1h_ocean
6643,<1h_ocean
6644,<1h_ocean
6645,<1h_ocean
6646,<1h_ocean
6647,<1h_ocean
6648,<1h_ocean
6649,<1h_ocean
6650,<1h_ocean
6651,<1h_ocean
6652,<1h_ocean
6653,<1h_ocean
6654,<1h_ocean
6655,<1h_ocean
6656,<1h_ocean
6657,<1h_ocean
6658,<1h_ocean
6659,<1h_ocean
6660,<1h_ocean
6661,<1h_ocean
6662,<1h_ocean
6663,<1h_ocean
6664,<1h_ocean
6665,<1h_ocean
6666,inland
6667,<1h_ocean
6668,<1h_ocean
6669,<1h_ocean
6670,inland
6671,inland
6672,inland
6673,inland
6674,<1h_ocean
6675,<1h_ocean
6676,<1h_ocean
6677,<1h_ocean
6678,<1h_ocean
6679,<1h_ocean
6680,<1h_ocean
6681,<1h_ocean
6682,<1h_ocean
6683,<1h_ocean
6684,<1h_ocean
6685,<1h_ocean
6686,<1h_ocean
6687,<1h_ocean
6688,<1h_ocean
6689,<1h_ocean
6690,<1h_ocean
6691,<1h_ocean
6692,<1h_ocean
6693,<1h_ocean
6694,<1h_ocean
6695,<1h_ocean
6696,<1h_ocean
6697,<1h_ocean
6698,<1h_ocean
6699,<1h_ocean
6700,<1h_ocean
6701,<1h_ocean
6702,<1h_ocean
6703,<1h_ocean
6704,<1h_ocean
6705,<1h_ocean
6706,<1h_ocean
6707,<1h_ocean
6708,<1h_ocean
6709,<1h_ocean
6710,<1h_ocean
6711,<1h_ocean
6712,<1h_ocean
6713,<1h_ocean
6714,<1h_ocean
6715,<1h_ocean
6716,<1h_ocean
6717,<1h_ocean
6718,<1h_ocean
6719,<1h_ocean
6720,<1h_ocean
6721,<1h_ocean
6722,<1h_ocean
6723,<1h_ocean
6724,<1h_ocean
6725,<1h_ocean
6726,<1h_ocean
6727,<1h_ocean
6728,<1h_ocean
6729,<1h_ocean
6730,<1h_ocean
6731,<1h_ocean
6732,<1h_ocean
6733,<1h_ocean
6734,<1h_ocean
6735,<1h_ocean
6736,<1h_ocean
6737,<1h_ocean
6738,<1h_ocean
6739,<1h_ocean
6740,<1h_ocean
6741,<1h_ocean
6742,<1h_ocean
6743,<1h_ocean
6744,<1h_ocean
6745,<1h_ocean
6746,<1h_ocean
6747,<1h_ocean
6748,<1h_ocean
6749,<1h_ocean
6750,<1h_ocean
6751,<1h_ocean
6752,<1h_ocean
6753,<1h_ocean
6754,<1h_ocean
6755,<1h_ocean
6756,<1h_ocean
6757,<1h_ocean
6758,<1h_ocean
6759,<1h_ocean
6760,<1h_ocean
6761,<1h_ocean
6762,<1h_ocean
6763,<1h_ocean
6764,<1h_ocean
6765,<1h_ocean
6766,<1h_ocean
6767,<1h_ocean
6768,<1h_ocean
6769,<1h_ocean
6770,<1h_ocean
6771,<1h_ocean
6772,<1h_ocean
6773,<1h_ocean
6774,<1h_ocean
6775,<1h_ocean
6776,<1h_ocean
6777,<1h_ocean
6778,<1h_ocean
6779,<1h_ocean
6780,<1h_ocean
6781,<1h_ocean
6782,<1h_ocean
6783,<1h_ocean
6784,<1h_ocean
6785,<1h_ocean
6786,<1h_ocean
6787,<1h_ocean
6788,<1h_ocean
6789,<1h_ocean
6790,<1h_ocean
6791,<1h_ocean
6792,<1h_ocean
6793,<1h_ocean
6794,<1h_ocean
6795,<1h_ocean
6796,<1h_ocean
6797,<1h_ocean
6798,<1h_ocean
6799,<1h_ocean
6800,<1h_ocean
6801,<1h_ocean
6802,<1h_ocean
6803,<1h_ocean
6804,<1h_ocean
6805,<1h_ocean
6806,<1h_ocean
6807,<1h_ocean
6808,<1h_ocean
6809,<1h_ocean
6810,<1h_ocean
6811,<1h_ocean
6812,<1h_ocean
6813,<1h_ocean
6814,<1h_ocean
6815,<1h_ocean
6816,<1h_ocean
6817,<1h_ocean
6818,<1h_ocean
6819,<1h_ocean
6820,<1h_ocean
6821,<1h_ocean
6822,<1h_ocean
6823,<1h_ocean
6824,<1h_ocean
6825,<1h_ocean
6826,<1h_ocean
6827,<1h_ocean
6828,<1h_ocean
6829,<1h_ocean
6830,<1h_ocean
6831,<1h_ocean
6832,<1h_ocean
6833,<1h_ocean
6834,<1h_ocean
6835,<1h_ocean
6836,<1h_ocean
6837,<1h_ocean
6838,<1h_ocean
6839,<1h_ocean
6840,<1h_ocean
6841,<1h_ocean
6842,<1h_ocean
6843,<1h_ocean
6844,<1h_ocean
6845,<1h_ocean
6846,<1h_ocean
6847,<1h_ocean
6848,<1h_ocean
6849,<1h_ocean
6850,<1h_ocean
6851,<1h_ocean
6852,<1h_ocean
6853,<1h_ocean
6854,<1h_ocean
6855,<1h_ocean
6856,<1h_ocean
6857,<1h_ocean
6858,<1h_ocean
6859,<1h_ocean
6860,<1h_ocean
6861,<1h_ocean
6862,<1h_ocean
6863,<1h_ocean
6864,<1h_ocean
6865,<1h_ocean
6866,<1h_ocean
6867,<1h_ocean
6868,<1h_ocean
6869,<1h_ocean
6870,<1h_ocean
6871,<1h_ocean
6872,<1h_ocean
6873,<1h_ocean
6874,<1h_ocean
6875,<1h_ocean
6876,<1h_ocean
6877,<1h_ocean
6878,<1h_ocean
6879,<1h_ocean
6880,<1h_ocean
6881,<1h_ocean
6882,<1h_ocean
6883,<1h_ocean
6884,<1h_ocean
6885,<1h_ocean
6886,<1h_ocean
6887,<1h_ocean
6888,<1h_ocean
6889,<1h_ocean
6890,<1h_ocean
6891,<1h_ocean
6892,<1h_ocean
6893,<1h_ocean
6894,<1h_ocean
6895,<1h_ocean
6896,<1h_ocean
6897,<1h_ocean
6898,<1h_ocean
6899,<1h_ocean
6900,<1h_ocean
6901,<1h_ocean
6902,<1h_ocean
6903,<1h_ocean
6904,<1h_ocean
6905,<1h_ocean
6906,<1h_ocean
6907,<1h_ocean
6908,<1h_ocean
6909,<1h_ocean
6910,<1h_ocean
6911,<1h_ocean
6912,<1h_ocean
6913,<1h_ocean
6914,<1h_ocean
6915,<1h_ocean
6916,<1h_ocean
6917,<1h_ocean
6918,<1h_ocean
6919,<1h_ocean
6920,<1h_ocean
6921,<1h_ocean
6922,<1h_ocean
6923,<1h_ocean
6924,<1h_ocean
6925,<1h_ocean
6926,<1h_ocean
6927,<1h_ocean
6928,<1h_ocean
6929,<1h_ocean
6930,<1h_ocean
6931,<1h_ocean
6932,<1h_ocean
6933,<1h_ocean
6934,<1h_ocean
6935,<1h_ocean
6936,<1h_ocean
6937,<1h_ocean
6938,<1h_ocean
6939,<1h_ocean
6940,<1h_ocean
6941,<1h_ocean
6942,<1h_ocean
6943,<1h_ocean
6944,<1h_ocean
6945,<1h_ocean
6946,<1h_ocean
6947,<1h_ocean
6948,<1h_ocean
6949,<1h_ocean
6950,<1h_ocean
6951,<1h_ocean
6952,<1h_ocean
6953,<1h_ocean
6954,<1h_ocean
6955,<1h_ocean
6956,<1h_ocean
6957,<1h_ocean
6958,<1h_ocean
6959,<1h_ocean
6960,<1h_ocean
6961,<1h_ocean
6962,<1h_ocean
6963,<1h_ocean
6964,<1h_ocean
6965,<1h_ocean
6966,<1h_ocean
6967,<1h_ocean
6968,<1h_ocean
6969,<1h_ocean
6970,<1h_ocean
6971,<1h_ocean
6972,<1h_ocean
6973,<1h_ocean
6974,<1h_ocean
6975,<1h_ocean
6976,<1h_ocean
6977,<1h_ocean
6978,<1h_ocean
6979,<1h_ocean
6980,<1h_ocean
6981,<1h_ocean
6982,<1h_ocean
6983,<1h_ocean
6984,<1h_ocean
6985,<1h_ocean
6986,<1h_ocean
6987,<1h_ocean
6988,<1h_ocean
6989,<1h_ocean
6990,<1h_ocean
6991,<1h_ocean
6992,<1h_ocean
6993,<1h_ocean
6994,<1h_ocean
6995,<1h_ocean
6996,<1h_ocean
6997,<1h_ocean
6998,<1h_ocean
6999,<1h_ocean
7000,<1h_ocean
7001,<1h_ocean
7002,<1h_ocean
7003,<1h_ocean
7004,<1h_ocean
7005,<1h_ocean
7006,<1h_ocean
7007,<1h_ocean
7008,<1h_ocean
7009,<1h_ocean
7010,<1h_ocean
7011,<1h_ocean
7012,<1h_ocean
7013,<1h_ocean
7014,<1h_ocean
7015,<1h_ocean
7016,<1h_ocean
7017,<1h_ocean
7018,<1h_ocean
7019,<1h_ocean
7020,<1h_ocean
7021,<1h_ocean
7022,<1h_ocean
7023,<1h_ocean
7024,<1h_ocean
7025,<1h_ocean
7026,<1h_ocean
7027,<1h_ocean
7028,<1h_ocean
7029,<1h_ocean
7030,<1h_ocean
7031,<1h_ocean
7032,<1h_ocean
7033,<1h_ocean
7034,<1h_ocean
7035,<1h_ocean
7036,<1h_ocean
7037,<1h_ocean
7038,<1h_ocean
7039,<1h_ocean
7040,<1h_ocean
7041,<1h_ocean
7042,<1h_ocean
7043,<1h_ocean
7044,<1h_ocean
7045,<1h_ocean
7046,<1h_ocean
7047,<1h_ocean
7048,<1h_ocean
7049,<1h_ocean
7050,<1h_ocean
7051,<1h_ocean
7052,<1h_ocean
7053,<1h_ocean
7054,<1h_ocean
7055,<1h_ocean
7056,<1h_ocean
7057,<1h_ocean
7058,<1h_ocean
7059,<1h_ocean
7060,<1h_ocean
7061,<1h_ocean
7062,<1h_ocean
7063,<1h_ocean
7064,<1h_ocean
7065,<1h_ocean
7066,<1h_ocean
7067,<1h_ocean
7068,<1h_ocean
7069,<1h_ocean
7070,<1h_ocean
7071,<1h_ocean
7072,<1h_ocean
7073,<1h_ocean
7074,<1h_ocean
7075,<1h_ocean
7076,<1h_ocean
7077,<1h_ocean
7078,<1h_ocean
7079,<1h_ocean
7080,<1h_ocean
7081,<1h_ocean
7082,<1h_ocean
7083,<1h_ocean
7084,<1h_ocean
7085,<1h_ocean
7086,<1h_ocean
7087,<1h_ocean
7088,<1h_ocean
7089,<1h_ocean
7090,<1h_ocean
7091,<1h_ocean
7092,<1h_ocean
7093,<1h_ocean
7094,<1h_ocean
7095,<1h_ocean
7096,<1h_ocean
7097,<1h_ocean
7098,<1h_ocean
7099,<1h_ocean
7100,<1h_ocean
7101,<1h_ocean
7102,<1h_ocean
7103,<1h_ocean
7104,<1h_ocean
7105,<1h_ocean
7106,<1h_ocean
7107,<1h_ocean
7108,<1h_ocean
7109,<1h_ocean
7110,<1h_ocean
7111,<1h_ocean
7112,<1h_ocean
7113,<1h_ocean
7114,<1h_ocean
7115,<1h_ocean
7116,<1h_ocean
7117,<1h_ocean
7118,<1h_ocean
7119,<1h_ocean
7120,<1h_ocean
7121,<1h_ocean
7122,<1h_ocean
7123,<1h_ocean
7124,<1h_ocean
7125,<1h_ocean
7126,<1h_ocean
7127,<1h_ocean
7128,<1h_ocean
7129,<1h_ocean
7130,<1h_ocean
7131,<1h_ocean
7132,<1h_ocean
7133,<1h_ocean
7134,<1h_ocean
7135,<1h_ocean
7136,<1h_ocean
7137,<1h_ocean
7138,<1h_ocean
7139,<1h_ocean
7140,<1h_ocean
7141,<1h_ocean
7142,<1h_ocean
7143,<1h_ocean
7144,<1h_ocean
7145,<1h_ocean
7146,<1h_ocean
7147,<1h_ocean
7148,<1h_ocean
7149,<1h_ocean
7150,<1h_ocean
7151,<1h_ocean
7152,<1h_ocean
7153,<1h_ocean
7154,<1h_ocean
7155,<1h_ocean
7156,<1h_ocean
7157,<1h_ocean
7158,<1h_ocean
7159,<1h_ocean
7160,<1h_ocean
7161,<1h_ocean
7162,<1h_ocean
7163,<1h_ocean
7164,<1h_ocean
7165,<1h_ocean
7166,<1h_ocean
7167,<1h_ocean
7168,<1h_ocean
7169,<1h_ocean
7170,<1h_ocean
7171,<1h_ocean
7172,<1h_ocean
7173,<1h_ocean
7174,<1h_ocean
7175,<1h_ocean
7176,<1h_ocean
7177,<1h_ocean
7178,<1h_ocean
7179,<1h_ocean
7180,<1h_ocean
7181,<1h_ocean
7182,<1h_ocean
7183,<1h_ocean
7184,<1h_ocean
7185,<1h_ocean
7186,<1h_ocean
7187,<1h_ocean
7188,<1h_ocean
7189,<1h_ocean
