pidlink,rural_no_migration,urban_no_migration,urban_to_rural_migration,rural_to_urban_migration,rural_to_rural_migration,urban_to_urban_migration
287160007.0,1,0,0,0,0,0
287160003.0,1,0,0,0,0,0
287161101.0,1,0,0,0,0,0
287170001.0,1,0,0,0,0,0
287170002.0,1,0,0,0,0,0
287190001.0,1,0,0,0,0,0
287190002.0,1,0,0,0,0,0
287190004.0,0,0,0,0,1,0
287200001.0,1,0,0,0,0,0
287200002.0,1,0,0,0,0,0
287210001.0,1,0,0,0,0,0
287210004.0,0,0,0,0,1,0
287210003.0,1,0,0,0,0,0
287211104.0,1,0,0,0,0,0
287220001.0,1,0,0,0,0,0
287220002.0,1,0,0,0,0,0
287220009.0,0,0,0,0,1,0
287220004.0,1,0,0,0,0,0
287220010.0,1,0,0,0,0,0
287230002.0,1,0,0,0,0,0
287230005.0,1,0,0,0,0,0
287240002.0,1,0,0,0,0,0
287240003.0,0,0,0,0,1,0
287250001.0,1,0,0,0,0,0
287253102.0,0,0,0,0,1,0
287260002.0,0,0,0,0,1,0
287270002.0,1,0,0,0,0,0
287270003.0,1,0,0,0,0,0
287280001.0,1,0,0,0,0,0
287280002.0,1,0,0,0,0,0
287290002.0,0,1,0,0,0,0
287290004.0,0,0,0,0,0,1
287290005.0,0,1,0,0,0,0
287300005.0,0,0,0,0,1,0
287304101.0,0,0,0,0,1,0
287410001.0,1,0,0,0,0,0
287410002.0,1,0,0,0,0,0
287410006.0,1,0,0,0,0,0
287420006.0,0,0,0,1,0,0
288010001.0,1,0,0,0,0,0
288010002.0,1,0,0,0,0,0
288030001.0,1,0,0,0,0,0
288030002.0,1,0,0,0,0,0
288030004.0,1,0,0,0,0,0
288040001.0,1,0,0,0,0,0
288040002.0,1,0,0,0,0,0
288040003.0,1,0,0,0,0,0
288210006.0,1,0,0,0,0,0
288050001.0,1,0,0,0,0,0
288050002.0,1,0,0,0,0,0
288060001.0,1,0,0,0,0,0
288060002.0,1,0,0,0,0,0
288070005.0,1,0,0,0,0,0
288070003.0,1,0,0,0,0,0
288080002.0,1,0,0,0,0,0
288080004.0,1,0,0,0,0,0
288090003.0,0,0,0,0,1,0
288110001.0,1,0,0,0,0,0
288110002.0,1,0,0,0,0,0
288110004.0,0,0,0,0,1,0
288080003.0,1,0,0,0,0,0
288120001.0,1,0,0,0,0,0
288120002.0,1,0,0,0,0,0
288120004.0,1,0,0,0,0,0
288130001.0,1,0,0,0,0,0
288130002.0,0,0,0,0,1,0
288130004.0,0,0,0,0,1,0
288130005.0,0,0,0,0,1,0
288140001.0,0,0,0,0,1,0
288140002.0,1,0,0,0,0,0
288150001.0,1,0,0,0,0,0
288150002.0,1,0,0,0,0,0
288150003.0,0,0,0,0,1,0
288120003.0,1,0,0,0,0,0
288160002.0,1,0,0,0,0,0
288160005.0,0,0,0,0,1,0
288160004.0,1,0,0,0,0,0
288163101.0,1,0,0,0,0,0
288170001.0,1,0,0,0,0,0
288170002.0,0,0,0,0,1,0
288170003.0,0,0,0,0,1,0
288180003.0,1,0,0,0,0,0
288182102.0,0,0,0,0,1,0
288190003.0,1,0,0,0,0,0
288190001.0,1,0,0,0,0,0
288193102.0,1,0,0,0,0,0
288200002.0,0,0,0,1,0,0
288210002.0,1,0,0,0,0,0
288210007.0,0,0,0,0,1,0
288220001.0,1,0,0,0,0,0
288220002.0,1,0,0,0,0,0
288230003.0,1,0,0,0,0,0
288230006.0,1,0,0,0,0,0
288230004.0,1,0,0,0,0,0
288233101.0,1,0,0,0,0,0
288240001.0,1,0,0,0,0,0
288240003.0,0,0,0,0,1,0
288240006.0,1,0,0,0,0,0
288240008.0,1,0,0,0,0,0
288250004.0,0,0,0,0,1,0
288250003.0,1,0,0,0,0,0
288253102.0,1,0,0,0,0,0
288260001.0,1,0,0,0,0,0
288260002.0,0,0,0,0,1,0
288270003.0,1,0,0,0,0,0
288280007.0,1,0,0,0,0,0
288283101.0,1,0,0,0,0,0
288290001.0,1,0,0,0,0,0
288290002.0,1,0,0,0,0,0
288293102.0,0,0,0,0,1,0
288300002.0,1,0,0,0,0,0
288410001.0,1,0,0,0,0,0
288410002.0,1,0,0,0,0,0
288413101.0,1,0,0,0,0,0
289020001.0,1,0,0,0,0,0
289020007.0,1,0,0,0,0,0
289020008.0,1,0,0,0,0,0
289030001.0,1,0,0,0,0,0
289030012.0,1,0,0,0,0,0
289030002.0,1,0,0,0,0,0
289030004.0,0,0,0,0,1,0
289030005.0,0,0,0,0,1,0
289040002.0,0,1,0,0,0,0
289060001.0,1,0,0,0,0,0
289060002.0,1,0,0,0,0,0
289060003.0,0,0,1,0,0,0
289070002.0,0,0,0,1,0,0
289070001.0,0,0,0,0,1,0
289090002.0,1,0,0,0,0,0
289090005.0,1,0,0,0,0,0
289090004.0,1,0,0,0,0,0
289090007.0,1,0,0,0,0,0
289100002.0,1,0,0,0,0,0
289110001.0,1,0,0,0,0,0
289110002.0,1,0,0,0,0,0
289110003.0,1,0,0,0,0,0
289110004.0,0,0,0,0,1,0
289120002.0,0,0,0,0,1,0
289120005.0,0,0,0,0,1,0
289123103.0,1,0,0,0,0,0
289130003.0,1,0,0,0,0,0
289130004.0,1,0,0,0,0,0
289140005.0,1,0,0,0,0,0
289140003.0,1,0,0,0,0,0
289143102.0,1,0,0,0,0,0
289140004.0,1,0,0,0,0,0
289143202.0,1,0,0,0,0,0
289150001.0,1,0,0,0,0,0
289150004.0,1,0,0,0,0,0
289160002.0,1,0,0,0,0,0
289160003.0,1,0,0,0,0,0
289160010.0,1,0,0,0,0,0
289170001.0,1,0,0,0,0,0
289170002.0,1,0,0,0,0,0
289180001.0,1,0,0,0,0,0
289180005.0,1,0,0,0,0,0
289200003.0,1,0,0,0,0,0
289200006.0,1,0,0,0,0,0
289220001.0,0,0,0,0,1,0
289220005.0,1,0,0,0,0,0
289230005.0,1,0,0,0,0,0
289250001.0,1,0,0,0,0,0
289250004.0,1,0,0,0,0,0
289250002.0,0,1,0,0,0,0
289260001.0,1,0,0,0,0,0
289260002.0,1,0,0,0,0,0
289260006.0,1,0,0,0,0,0
289270001.0,1,0,0,0,0,0
289270008.0,1,0,0,0,0,0
289270002.0,1,0,0,0,0,0
289270004.0,0,0,0,0,1,0
289280002.0,1,0,0,0,0,0
289280003.0,1,0,0,0,0,0
289283102.0,1,0,0,0,0,0
289290001.0,1,0,0,0,0,0
289290002.0,1,0,0,0,0,0
289300001.0,1,0,0,0,0,0
289300007.0,1,0,0,0,0,0
289410011.0,0,0,0,0,0,1
289413202.0,0,0,0,0,1,0
289420001.0,0,0,0,0,1,0
289420002.0,0,0,0,0,1,0
289420003.0,1,0,0,0,0,0
289430001.0,1,0,0,0,0,0
289430002.0,1,0,0,0,0,0
289430004.0,1,0,0,0,0,0
289430005.0,1,0,0,0,0,0
289430003.0,0,0,0,0,1,0
290010001.0,1,0,0,0,0,0
290010002.0,0,0,0,0,1,0
290010003.0,0,0,0,0,1,0
290013102.0,0,0,0,0,1,0
290020001.0,1,0,0,0,0,0
290020002.0,1,0,0,0,0,0
290020003.0,0,0,0,0,1,0
290030001.0,1,0,0,0,0,0
290040001.0,1,0,0,0,0,0
290040002.0,1,0,0,0,0,0
290040003.0,0,0,0,0,1,0
290050005.0,1,0,0,0,0,0
290060001.0,0,1,0,0,0,0
290060002.0,0,1,0,0,0,0
290060004.0,0,0,0,0,0,1
290070001.0,1,0,0,0,0,0
290070002.0,1,0,0,0,0,0
290080006.0,0,0,0,1,0,0
290080007.0,0,0,0,1,0,0
290083106.0,1,0,0,0,0,0
290090001.0,1,0,0,0,0,0
290090002.0,1,0,0,0,0,0
290090004.0,1,0,0,0,0,0
290090003.0,1,0,0,0,0,0
290093102.0,1,0,0,0,0,0
290100002.0,1,0,0,0,0,0
290110002.0,1,0,0,0,0,0
290113101.0,1,0,0,0,0,0
290120002.0,1,0,0,0,0,0
290120003.0,1,0,0,0,0,0
290123101.0,1,0,0,0,0,0
290130002.0,1,0,0,0,0,0
290130003.0,0,0,0,0,1,0
290130007.0,1,0,0,0,0,0
290133102.0,0,0,0,0,1,0
290150001.0,1,0,0,0,0,0
290150005.0,0,0,0,0,1,0
290160001.0,1,0,0,0,0,0
290160002.0,1,0,0,0,0,0
290180001.0,1,0,0,0,0,0
290180003.0,1,0,0,0,0,0
290180005.0,1,0,0,0,0,0
290183101.0,1,0,0,0,0,0
290190001.0,1,0,0,0,0,0
290190002.0,1,0,0,0,0,0
290190003.0,1,0,0,0,0,0
290200001.0,1,0,0,0,0,0
290200002.0,1,0,0,0,0,0
290210001.0,1,0,0,0,0,0
290210002.0,1,0,0,0,0,0
290210004.0,0,0,0,0,1,0
290210003.0,1,0,0,0,0,0
290211101.0,1,0,0,0,0,0
290213104.0,0,1,0,0,0,0
290220003.0,1,0,0,0,0,0
290223102.0,1,0,0,0,0,0
290230001.0,0,1,0,0,0,0
290230002.0,0,1,0,0,0,0
290270001.0,0,0,0,0,1,0
290270002.0,1,0,0,0,0,0
290270004.0,1,0,0,0,0,0
290300001.0,1,0,0,0,0,0
290300005.0,0,0,0,0,1,0
290410001.0,0,1,0,0,0,0
290410002.0,0,1,0,0,0,0
290420002.0,1,0,0,0,0,0
290420005.0,0,0,0,0,1,0
290430001.0,1,0,0,0,0,0
290430002.0,1,0,0,0,0,0
290440001.0,1,0,0,0,0,0
290440002.0,1,0,0,0,0,0
290440003.0,1,0,0,0,0,0
290450005.0,1,0,0,0,0,0
290450009.0,1,0,0,0,0,0
290450003.0,0,0,1,0,0,0
290450007.0,0,0,1,0,0,0
290450008.0,1,0,0,0,0,0
290451202.0,1,0,0,0,0,0
290453101.0,0,0,0,0,1,0
291030002.0,1,0,0,0,0,0
291050001.0,0,1,0,0,0,0
291050002.0,0,1,0,0,0,0
291070003.0,0,0,0,0,0,1
291070004.0,0,0,0,0,0,1
291080001.0,0,1,0,0,0,0
291080002.0,0,1,0,0,0,0
291080003.0,0,1,0,0,0,0
291090001.0,0,1,0,0,0,0
291090002.0,0,1,0,0,0,0
291090004.0,0,0,0,0,0,1
291100002.0,0,1,0,0,0,0
291100004.0,0,0,0,0,0,1
291100005.0,0,1,0,0,0,0
291100006.0,0,1,0,0,0,0
291104101.0,0,1,0,0,0,0
291110003.0,0,1,0,0,0,0
291110010.0,0,1,0,0,0,0
291110004.0,0,1,0,0,0,0
291113102.0,0,1,0,0,0,0
291120001.0,0,1,0,0,0,0
291120002.0,0,1,0,0,0,0
291120008.0,0,1,0,0,0,0
291130007.0,0,1,0,0,0,0
291130004.0,0,1,0,0,0,0
291131102.0,0,1,0,0,0,0
291130003.0,0,1,0,0,0,0
291132102.0,0,1,0,0,0,0
291130006.0,0,1,0,0,0,0
291133104.0,0,1,0,0,0,0
291150003.0,0,0,0,0,1,0
291180002.0,0,1,0,0,0,0
291180004.0,0,1,0,0,0,0
291190001.0,0,1,0,0,0,0
291190002.0,0,1,0,0,0,0
291190003.0,0,1,0,0,0,0
291190004.0,0,1,0,0,0,0
291200001.0,0,1,0,0,0,0
291200002.0,0,1,0,0,0,0
291200004.0,0,1,0,0,0,0
291410002.0,0,1,0,0,0,0
291410005.0,0,1,0,0,0,0
291430001.0,0,1,0,0,0,0
291430002.0,0,1,0,0,0,0
291430003.0,0,1,0,0,0,0
291433102.0,0,1,0,0,0,0
291430004.0,0,1,0,0,0,0
291433201.0,0,1,0,0,0,0
292010002.0,1,0,0,0,0,0
292010006.0,1,0,0,0,0,0
292020001.0,1,0,0,0,0,0
292020002.0,1,0,0,0,0,0
292020005.0,0,0,0,0,1,0
292020006.0,1,0,0,0,0,0
292020008.0,0,0,0,0,1,0
292020009.0,1,0,0,0,0,0
292020004.0,0,0,0,0,1,0
292030001.0,1,0,0,0,0,0
292030010.0,0,0,0,0,1,0
292030011.0,1,0,0,0,0,0
292030003.0,0,0,0,0,1,0
292033101.0,0,0,0,0,1,0
292030005.0,1,0,0,0,0,0
292033202.0,1,0,0,0,0,0
292040002.0,0,0,0,0,1,0
292040005.0,1,0,0,0,0,0
292050006.0,1,0,0,0,0,0
292050007.0,0,0,0,0,1,0
292050003.0,1,0,0,0,0,0
292051102.0,1,0,0,0,0,0
292050009.0,0,1,0,0,0,0
292060002.0,1,0,0,0,0,0
292060005.0,1,0,0,0,0,0
292070001.0,0,0,0,0,1,0
292070002.0,1,0,0,0,0,0
292070004.0,0,0,0,1,0,0
292080001.0,1,0,0,0,0,0
292080002.0,1,0,0,0,0,0
292080006.0,0,0,0,0,1,0
292100001.0,1,0,0,0,0,0
292100002.0,1,0,0,0,0,0
292100005.0,0,0,0,0,1,0
292110001.0,1,0,0,0,0,0
292110002.0,1,0,0,0,0,0
292130001.0,1,0,0,0,0,0
292130002.0,1,0,0,0,0,0
292130004.0,1,0,0,0,0,0
292140002.0,1,0,0,0,0,0
292140003.0,1,0,0,0,0,0
292143102.0,1,0,0,0,0,0
292150004.0,0,0,0,0,1,0
292150009.0,1,0,0,0,0,0
292150003.0,1,0,0,0,0,0
292153101.0,1,0,0,0,0,0
292170003.0,1,0,0,0,0,0
292174101.0,1,0,0,0,0,0
292180001.0,1,0,0,0,0,0
292190003.0,0,0,1,0,0,0
292190002.0,1,0,0,0,0,0
292193101.0,1,0,0,0,0,0
292200001.0,1,0,0,0,0,0
292200002.0,0,0,0,0,1,0
292220001.0,1,0,0,0,0,0
292220002.0,1,0,0,0,0,0
292230001.0,1,0,0,0,0,0
292230002.0,1,0,0,0,0,0
292230003.0,0,0,0,0,1,0
292240001.0,1,0,0,0,0,0
292240002.0,1,0,0,0,0,0
292240003.0,1,0,0,0,0,0
292260001.0,1,0,0,0,0,0
292260002.0,1,0,0,0,0,0
292270002.0,1,0,0,0,0,0
292270003.0,1,0,0,0,0,0
292290001.0,1,0,0,0,0,0
292290002.0,1,0,0,0,0,0
292300001.0,1,0,0,0,0,0
292300002.0,1,0,0,0,0,0
292410004.0,0,0,0,0,1,0
292420001.0,1,0,0,0,0,0
292420002.0,1,0,0,0,0,0
292420006.0,0,0,0,0,1,0
292430005.0,1,0,0,0,0,0
292430006.0,0,0,0,0,1,0
292430008.0,0,0,0,0,1,0
293020003.0,1,0,0,0,0,0
293020002.0,1,0,0,0,0,0
293023101.0,1,0,0,0,0,0
293030001.0,1,0,0,0,0,0
293030002.0,0,0,0,0,1,0
293060002.0,1,0,0,0,0,0
293070002.0,1,0,0,0,0,0
293070003.0,0,0,0,0,1,0
293073104.0,0,0,0,0,1,0
293070007.0,1,0,0,0,0,0
293071205.0,0,0,0,0,1,0
293070008.0,1,0,0,0,0,0
293073201.0,1,0,0,0,0,0
293070010.0,0,1,0,0,0,0
293080001.0,1,0,0,0,0,0
293080002.0,1,0,0,0,0,0
293100001.0,1,0,0,0,0,0
293100002.0,1,0,0,0,0,0
293100005.0,1,0,0,0,0,0
293110006.0,1,0,0,0,0,0
293110007.0,1,0,0,0,0,0
293110001.0,0,1,0,0,0,0
293110004.0,0,1,0,0,0,0
293113101.0,0,1,0,0,0,0
293120001.0,1,0,0,0,0,0
293120002.0,1,0,0,0,0,0
293120003.0,1,0,0,0,0,0
293120004.0,1,0,0,0,0,0
293130001.0,1,0,0,0,0,0
293130002.0,0,0,0,0,1,0
293140001.0,0,0,0,0,1,0
293140002.0,1,0,0,0,0,0
293150001.0,1,0,0,0,0,0
293150004.0,1,0,0,0,0,0
293160003.0,1,0,0,0,0,0
293160004.0,1,0,0,0,0,0
293170001.0,1,0,0,0,0,0
293170002.0,1,0,0,0,0,0
293170003.0,1,0,0,0,0,0
293170004.0,1,0,0,0,0,0
293170005.0,0,0,0,0,1,0
293180001.0,1,0,0,0,0,0
293180002.0,1,0,0,0,0,0
293180003.0,0,0,0,0,1,0
293183102.0,0,0,0,0,1,0
293200001.0,1,0,0,0,0,0
293200002.0,1,0,0,0,0,0
293210001.0,1,0,0,0,0,0
293210002.0,1,0,0,0,0,0
293220001.0,0,1,0,0,0,0
293220002.0,0,1,0,0,0,0
293240001.0,1,0,0,0,0,0
293240002.0,1,0,0,0,0,0
293260001.0,0,1,0,0,0,0
293260002.0,0,1,0,0,0,0
293260003.0,0,1,0,0,0,0
293280001.0,1,0,0,0,0,0
293280002.0,1,0,0,0,0,0
293290004.0,1,0,0,0,0,0
293290005.0,1,0,0,0,0,0
293290006.0,1,0,0,0,0,0
293410001.0,0,0,0,0,1,0
293410002.0,1,0,0,0,0,0
293410003.0,0,0,0,0,1,0
293420007.0,1,0,0,0,0,0
293420008.0,1,0,0,0,0,0
293430002.0,1,0,0,0,0,0
294010003.0,0,1,0,0,0,0
294010005.0,0,1,0,0,0,0
294020002.0,0,1,0,0,0,0
294020004.0,0,1,0,0,0,0
294020005.0,0,1,0,0,0,0
294030002.0,0,1,0,0,0,0
294030003.0,0,1,0,0,0,0
294050003.0,0,1,0,0,0,0
294050006.0,0,1,0,0,0,0
294060005.0,0,1,0,0,0,0
294060006.0,0,1,0,0,0,0
294060010.0,0,1,0,0,0,0
294060004.0,0,0,0,0,0,1
294070001.0,0,1,0,0,0,0
294070007.0,0,1,0,0,0,0
294070003.0,0,1,0,0,0,0
294070004.0,0,1,0,0,0,0
294080003.0,1,0,0,0,0,0
294081102.0,1,0,0,0,0,0
294090002.0,0,1,0,0,0,0
294090003.0,0,1,0,0,0,0
294093102.0,0,1,0,0,0,0
294100001.0,0,1,0,0,0,0
294100002.0,0,1,0,0,0,0
294100005.0,0,1,0,0,0,0
294103102.0,0,1,0,0,0,0
294110003.0,0,1,0,0,0,0
294150005.0,0,1,0,0,0,0
294150007.0,0,1,0,0,0,0
294153108.0,0,1,0,0,0,0
294150011.0,0,1,0,0,0,0
294153201.0,0,1,0,0,0,0
294160001.0,0,1,0,0,0,0
294160002.0,0,1,0,0,0,0
294160007.0,0,1,0,0,0,0
294170001.0,0,1,0,0,0,0
294170002.0,0,1,0,0,0,0
294170008.0,0,1,0,0,0,0
294170009.0,0,1,0,0,0,0
294170005.0,0,1,0,0,0,0
294172102.0,0,1,0,0,0,0
294170003.0,0,1,0,0,0,0
294173102.0,0,1,0,0,0,0
294190001.0,0,1,0,0,0,0
294190002.0,0,1,0,0,0,0
294190003.0,0,1,0,0,0,0
294200001.0,0,1,0,0,0,0
294200002.0,0,1,0,0,0,0
294410005.0,0,1,0,0,0,0
294410001.0,0,1,0,0,0,0
294413102.0,0,1,0,0,0,0
294420001.0,0,1,0,0,0,0
294420010.0,0,1,0,0,0,0
294420013.0,0,0,0,0,0,1
294420003.0,0,1,0,0,0,0
294423202.0,0,1,0,0,0,0
294423302.0,1,0,0,0,0,0
294420005.0,0,0,0,1,0,0
294423401.0,0,0,0,1,0,0
294430001.0,1,0,0,0,0,0
294440001.0,0,1,0,0,0,0
294440002.0,0,1,0,0,0,0
295010001.0,1,0,0,0,0,0
295020005.0,1,0,0,0,0,0
295030006.0,0,0,0,0,1,0
295033103.0,0,0,0,0,1,0
295040003.0,1,0,0,0,0,0
295060001.0,1,0,0,0,0,0
295060002.0,1,0,0,0,0,0
295060003.0,1,0,0,0,0,0
295070001.0,0,0,0,0,0,1
295070002.0,0,0,0,0,0,1
295070004.0,0,1,0,0,0,0
295100001.0,0,0,0,0,1,0
295100005.0,0,0,0,0,1,0
295102104.0,1,0,0,0,0,0
295110001.0,0,0,0,0,1,0
295110002.0,0,0,0,0,1,0
295110003.0,0,0,0,0,1,0
295120008.0,0,0,0,0,1,0
295061104.0,0,0,0,0,1,0
295120005.0,0,0,0,0,1,0
295120003.0,1,0,0,0,0,0
295120006.0,1,0,0,0,0,0
295123201.0,0,1,0,0,0,0
295130001.0,1,0,0,0,0,0
295130002.0,1,0,0,0,0,0
295130004.0,1,0,0,0,0,0
295140001.0,1,0,0,0,0,0
295140002.0,1,0,0,0,0,0
295140005.0,1,0,0,0,0,0
295140006.0,1,0,0,0,0,0
295143201.0,1,0,0,0,0,0
295160002.0,1,0,0,0,0,0
295160003.0,0,0,0,0,0,1
295160004.0,0,0,0,0,1,0
295163106.0,0,0,0,0,1,0
295170002.0,1,0,0,0,0,0
295200002.0,1,0,0,0,0,0
295200004.0,1,0,0,0,0,0
295200005.0,1,0,0,0,0,0
295200003.0,1,0,0,0,0,0
295200006.0,1,0,0,0,0,0
295210001.0,0,0,0,0,1,0
295210002.0,0,0,0,0,1,0
295210003.0,0,0,0,0,1,0
295220001.0,1,0,0,0,0,0
295220003.0,1,0,0,0,0,0
295260001.0,1,0,0,0,0,0
295260002.0,1,0,0,0,0,0
295270001.0,1,0,0,0,0,0
295270002.0,1,0,0,0,0,0
295270006.0,1,0,0,0,0,0
295270003.0,1,0,0,0,0,0
295300003.0,1,0,0,0,0,0
295280001.0,1,0,0,0,0,0
295280003.0,1,0,0,0,0,0
295280005.0,1,0,0,0,0,0
295290001.0,1,0,0,0,0,0
295290002.0,1,0,0,0,0,0
295300002.0,1,0,0,0,0,0
295410001.0,1,0,0,0,0,0
295410002.0,1,0,0,0,0,0
295410003.0,1,0,0,0,0,0
295420002.0,1,0,0,0,0,0
295420003.0,0,0,0,0,1,0
295420004.0,1,0,0,0,0,0
295420005.0,1,0,0,0,0,0
295423305.0,1,0,0,0,0,0
295430001.0,0,0,0,0,1,0
295440001.0,1,0,0,0,0,0
295440002.0,1,0,0,0,0,0
295450004.0,0,0,0,1,0,0
295460006.0,1,0,0,0,0,0
295463101.0,1,0,0,0,0,0
295470001.0,1,0,0,0,0,0
295470002.0,1,0,0,0,0,0
295470003.0,1,0,0,0,0,0
295470005.0,1,0,0,0,0,0
296010001.0,0,1,0,0,0,0
296010005.0,0,1,0,0,0,0
296020001.0,0,1,0,0,0,0
296020002.0,0,1,0,0,0,0
296030002.0,0,1,0,0,0,0
296030003.0,0,1,0,0,0,0
296030005.0,0,1,0,0,0,0
296040001.0,0,1,0,0,0,0
296040002.0,0,1,0,0,0,0
296050001.0,0,1,0,0,0,0
296050002.0,0,1,0,0,0,0
296050004.0,0,1,0,0,0,0
296050005.0,0,1,0,0,0,0
296060002.0,0,1,0,0,0,0
296060006.0,0,1,0,0,0,0
296070002.0,0,1,0,0,0,0
296070003.0,0,0,0,0,0,1
296070005.0,0,1,0,0,0,0
296070008.0,0,0,0,0,0,1
296070007.0,0,0,0,0,0,1
296091202.0,0,0,0,0,0,1
296100001.0,0,1,0,0,0,0
296100004.0,0,1,0,0,0,0
296100010.0,0,1,0,0,0,0
296100003.0,0,1,0,0,0,0
296100007.0,0,1,0,0,0,0
296110002.0,0,1,0,0,0,0
296120001.0,0,1,0,0,0,0
296130001.0,0,1,0,0,0,0
296130002.0,0,1,0,0,0,0
296130003.0,0,1,0,0,0,0
296150001.0,0,1,0,0,0,0
296150002.0,0,1,0,0,0,0
296150006.0,0,0,0,0,0,1
296150007.0,0,1,0,0,0,0
296150008.0,0,1,0,0,0,0
296160001.0,0,1,0,0,0,0
296160002.0,0,1,0,0,0,0
296170002.0,0,1,0,0,0,0
296170005.0,0,0,0,0,0,1
296190001.0,0,1,0,0,0,0
296190002.0,0,1,0,0,0,0
296200001.0,0,1,0,0,0,0
296200002.0,0,1,0,0,0,0
296200003.0,0,1,0,0,0,0
297010001.0,1,0,0,0,0,0
297010002.0,1,0,0,0,0,0
297010003.0,1,0,0,0,0,0
297010005.0,1,0,0,0,0,0
297010006.0,1,0,0,0,0,0
297010007.0,1,0,0,0,0,0
297010004.0,0,0,0,0,1,0
297020002.0,1,0,0,0,0,0
297020001.0,1,0,0,0,0,0
297023103.0,1,0,0,0,0,0
297030001.0,1,0,0,0,0,0
297030002.0,1,0,0,0,0,0
297040001.0,1,0,0,0,0,0
297040002.0,1,0,0,0,0,0
297040003.0,1,0,0,0,0,0
297100005.0,1,0,0,0,0,0
297100015.0,1,0,0,0,0,0
297100003.0,1,0,0,0,0,0
297103102.0,1,0,0,0,0,0
297110002.0,0,1,0,0,0,0
297120001.0,1,0,0,0,0,0
297120002.0,1,0,0,0,0,0
297130002.0,1,0,0,0,0,0
297130004.0,1,0,0,0,0,0
297140005.0,0,0,0,1,0,0
297140001.0,1,0,0,0,0,0
297140002.0,1,0,0,0,0,0
297150002.0,1,0,0,0,0,0
297160001.0,1,0,0,0,0,0
297160003.0,1,0,0,0,0,0
297160005.0,1,0,0,0,0,0
297170002.0,1,0,0,0,0,0
297180009.0,0,0,1,0,0,0
297190001.0,1,0,0,0,0,0
297190002.0,1,0,0,0,0,0
297200001.0,1,0,0,0,0,0
297200002.0,1,0,0,0,0,0
297210002.0,0,0,0,0,1,0
297210003.0,1,0,0,0,0,0
297210006.0,1,0,0,0,0,0
297220002.0,1,0,0,0,0,0
297220003.0,1,0,0,0,0,0
297240002.0,1,0,0,0,0,0
297243102.0,0,0,0,1,0,0
297260002.0,1,0,0,0,0,0
297270001.0,1,0,0,0,0,0
297270002.0,1,0,0,0,0,0
297410001.0,0,1,0,0,0,0
297410002.0,0,0,0,0,0,1
297410007.0,0,1,0,0,0,0
297420008.0,1,0,0,0,0,0
297430001.0,0,1,0,0,0,0
297430002.0,0,1,0,0,0,0
297440001.0,1,0,0,0,0,0
297440002.0,1,0,0,0,0,0
297450003.0,1,0,0,0,0,0
297460001.0,1,0,0,0,0,0
297460002.0,1,0,0,0,0,0
297470001.0,0,1,0,0,0,0
297480002.0,1,0,0,0,0,0
297480003.0,1,0,0,0,0,0
297480004.0,1,0,0,0,0,0
297490010.0,1,0,0,0,0,0
298010003.0,1,0,0,0,0,0
298010004.0,1,0,0,0,0,0
298020001.0,1,0,0,0,0,0
298020002.0,1,0,0,0,0,0
298020003.0,1,0,0,0,0,0
298020004.0,0,0,0,0,0,1
298030003.0,1,0,0,0,0,0
298040003.0,1,0,0,0,0,0
298040005.0,1,0,0,0,0,0
298040001.0,1,0,0,0,0,0
298080004.0,1,0,0,0,0,0
298050001.0,1,0,0,0,0,0
298050002.0,1,0,0,0,0,0
298060002.0,1,0,0,0,0,0
298060009.0,1,0,0,0,0,0
298070001.0,1,0,0,0,0,0
298070002.0,1,0,0,0,0,0
298080002.0,1,0,0,0,0,0
298080003.0,1,0,0,0,0,0
298090001.0,1,0,0,0,0,0
298090002.0,1,0,0,0,0,0
298100001.0,1,0,0,0,0,0
298110003.0,1,0,0,0,0,0
298110004.0,1,0,0,0,0,0
298114101.0,1,0,0,0,0,0
298120001.0,1,0,0,0,0,0
298120002.0,1,0,0,0,0,0
298130001.0,1,0,0,0,0,0
298130002.0,1,0,0,0,0,0
298140006.0,1,0,0,0,0,0
298140007.0,1,0,0,0,0,0
298140012.0,1,0,0,0,0,0
298140001.0,1,0,0,0,0,0
298140002.0,1,0,0,0,0,0
298140004.0,1,0,0,0,0,0
298140005.0,1,0,0,0,0,0
298140010.0,0,0,0,0,1,0
298143104.0,1,0,0,0,0,0
298150002.0,1,0,0,0,0,0
298150005.0,1,0,0,0,0,0
298160001.0,1,0,0,0,0,0
298160002.0,1,0,0,0,0,0
298170001.0,1,0,0,0,0,0
298170002.0,1,0,0,0,0,0
298170004.0,0,0,0,0,1,0
298173101.0,1,0,0,0,0,0
298180001.0,1,0,0,0,0,0
298180002.0,1,0,0,0,0,0
298190001.0,1,0,0,0,0,0
298190002.0,1,0,0,0,0,0
298250001.0,1,0,0,0,0,0
298250002.0,1,0,0,0,0,0
298220002.0,1,0,0,0,0,0
298220004.0,1,0,0,0,0,0
298220005.0,1,0,0,0,0,0
298230002.0,1,0,0,0,0,0
298230003.0,1,0,0,0,0,0
298240004.0,1,0,0,0,0,0
298240007.0,1,0,0,0,0,0
298240005.0,1,0,0,0,0,0
298260001.0,1,0,0,0,0,0
298260002.0,1,0,0,0,0,0
298260008.0,0,0,0,0,1,0
298270001.0,1,0,0,0,0,0
298270002.0,1,0,0,0,0,0
298290002.0,1,0,0,0,0,0
298290003.0,1,0,0,0,0,0
298290004.0,1,0,0,0,0,0
