hhid14_9,migrated_2007_2014,pidlink
298204100,,298200006
298210000,,298210006
298210007,,298210007
298220000,,298220001
298220000,0,298220002
298223100,0,298220004
298223100,0,298220005
298223100,,298220006
298230000,0,298230002
298230000,0,298230003
298243100,,298240002
298240000,0,298240004
298243100,0,298240005
298243100,,298240006
298240000,0,298240007
298210000,0,298250001
298210000,0,298250002
298254000,0,298250003
298210000,,298250004
298254000,0,298254001
298260000,0,298260001
298260000,0,298260002
298264100,0,298260003
298260000,1,298260008
298270000,0,298270001
298270000,0,298270002
298290000,0,298290002
298290000,0,298290003
298290000,0,298290004
298300000,0,298300002
299010000,0,299010001
299010000,0,299010002
299014200,0,299010005
299010000,,299010006
299010000,,299010007
299014100,0,299014102
299014200,0,299014201
299020000,0,299020003
299030000,0,299030001
299030000,0,299030006
299040000,0,299040001
299040000,0,299040003
299040004,0,299040004
299040000,0,299040005
299040004,,299040007
299050000,0,299050002
299053200,1,299050004
299054100,1,299050005
299054200,1,299050006
299120004,0,299050007
299050000,0,299050008
299050000,,299050009
299053100,0,299053104
299053200,1,299053202
299054100,1,299054102
299054200,,299054202
299060000,0,299060002
299064100,1,299060003
299064100,,299064103
299070000,0,299070006
299070000,0,299070007
299070000,,299070008
299080000,,299080004
299083100,,299080005
299080000,,299080006
299090000,0,299090001
299103100,,299100001
299100000,1,299100002
299100000,0,299100003
299103100,0,299100004
299100000,0,299100005
299104100,1,299100006
299104200,0,299100007
299100008,1,299100008
299103100,0,299103101
299104100,1,299104102
299104200,,299104202
299110000,1,299110001
299110002,0,299110002
299110000,1,299110005
299110000,1,299110007
299120000,0,299120001
299120004,0,299120004
299140000,0,299140002
299153100,0,299150003
299150000,0,299150004
299150000,,299150006
299153100,0,299153103
299154100,1,299154104
299160000,0,299160001
299162100,0,299160003
299164100,1,299160004
299162100,,299160005
299160000,,299160007
299162100,0,299162103
299164100,,299164102
299170000,0,299170002
299170000,,299170003
299170000,,299170004
299170000,,299170008
299183100,1,299180002
299190000,0,299190002
299190000,,299190003
299200000,0,299200004
299210000,0,299210001
299210000,,299210006
299220000,0,299220001
299220000,0,299220002
299220000,0,299220003
299220000,,299220004
299230000,0,299230001
299230000,0,299230002
299232100,0,299230003
299232200,0,299230005
299232100,,299230008
299232100,0,299230009
299232200,0,299232202
299232200,,299232203
299240000,0,299240001
299240000,0,299240002
299240003,1,299240003
299240004,1,299240004
299244200,0,299240005
299240006,1,299240006
299240004,1,299240007
299244200,1,299244201
299240003,,299245101
299240006,,299245302
299250000,0,299250001
299250000,0,299250002
299254100,1,299250003
299250004,1,299250004
299250000,,299250005
299250004,,299255102
299260000,0,299260001
299264100,0,299260003
299264100,0,299264101
299280000,1,299280001
299283100,0,299280002
299283100,0,299280003
299280005,,299280005
299290000,0,299290001
299290000,0,299290002
299293100,0,299290003
299290004,,299290004
299290000,0,299290005
299290000,0,299290006
299290004,,299290007
299290000,,299290010
299293100,0,299293101
299290004,,299295102
299300000,,299300001
299300000,0,299300002
299301100,0,299300003
299304100,1,299300004
299300005,,299300005
299300005,,299300006
299300007,,299300007
299300007,,299300008
299301100,0,299301102
299304100,1,299304101
299300007,,299305201
300010000,0,300010002
300010004,1,300010004
300010000,0,300010006
300010004,1,300010007
300010000,,300010009
300020000,0,300020001
300020000,0,300020002
300024200,0,300020004
300024300,0,300020005
300020006,1,300020006
300024200,0,300024201
300024300,0,300024302
300020006,,300025102
300061100,0,300060003
300064100,0,300060004
300061100,0,300060005
300060000,0,300060007
300060000,,300060009
300060000,,300060010
300061100,,300061104
300064100,0,300064102
300071100,0,300070001
300071100,0,300070002
300071100,,300070003
300070000,0,300070005
300070000,1,300070006
300080000,0,300080001
300084100,0,300080002
300083100,,300080003
300082100,0,300080004
300080000,,300080007
300084100,,300080008
300084100,,300080009
300082100,0,300082102
300082100,,300082106
300083100,,300083104
300090000,0,300090001
300090000,,300090002
300090003,1,300090003
300090003,,300095102
300104100,0,300100001
300100000,0,300100003
300100000,0,300100004
300100000,,300100006
300100009,,300100009
300104100,0,300104102
300110000,0,300110001
300110000,0,300110002
300114100,0,300110003
300110000,1,300110005
300110000,,300110007
300110000,,300110008
300130000,0,300130002
300130004,1,300130004
300130000,,300130006
300134100,1,300130007
300140000,0,300140001
300140000,0,300140002
300143100,1,300140005
300143100,1,300143102
300143100,,300143103
300150000,0,300150001
300150004,0,300150004
300150004,0,300150005
300161100,0,300160002
300160000,0,300160003
300164100,,300160004
300164100,0,300160005
300164100,,300160006
300160000,0,300160008
300161100,0,300161101
300161100,,300161103
300164100,,300164105
300170000,0,300170001
300170000,0,300170002
300170000,0,300170003
300174100,1,300170004
300170000,,300170006
300170000,0,300170008
300174100,,300174103
300200000,0,300200006
301010000,0,301010001
301010000,0,301010002
301010003,,301010003
301020000,0,301020001
301020000,0,301020002
301024100,1,301020003
301024200,,301020004
301024300,,301020006
301024100,1,301024102
301024300,,301024302
301030000,0,301030003
301040003,1,301040003
301040000,0,301040004
301040000,,301040005
301040003,,301045102
301050000,0,301050001
301050000,,301050003
301050000,,301050007
301050000,,301050008
301070000,0,301070001
301070000,0,301070002
301070003,,301070003
301070003,,301075102
301080000,0,301080001
301080000,0,301080002
301080003,1,301080003
301080000,,301080004
301080000,,301080005
301090000,0,301090001
301090000,0,301090002
301090000,,301090003
301100000,0,301100001
301100000,0,301100002
301103100,0,301100003
301100000,1,301100004
301100005,,301100005
301100007,,301100007
301103100,0,301103102
301100005,,301105103
301110000,0,301110002
301110000,0,301110004
301110000,,301110008
301120000,0,301120002
301120000,0,301120003
301120000,0,301120005
301134100,0,301130001
301134100,0,301130002
301134100,,301130007
301140000,1,301140002
301140000,,301140004
301144100,1,301140005
301160000,0,301160001
301160000,0,301160002
301160003,1,301160003
301170000,1,301170002
301170000,0,301170007
301174100,0,301174102
301180000,0,301180001
301182100,0,301180003
301181100,1,301180004
301181100,1,301181106
301182100,0,301182102
301190000,,301190002
301190003,,301190003
301190004,,301190004
301190004,,301195201
301220000,,301220001
301221200,0,301220002
301221100,1,301220004
301221200,0,301220005
301221100,1,301221101
301221100,,301221103
301230000,0,301230001
301230000,,301230002
301233100,1,301230003
301230004,,301230004
301234100,0,301230005
301230000,,301230006
301233100,,301233103
301234100,0,301234101
301230004,,301235102
301240000,0,301240001
301240000,0,301240002
301250000,0,301250002
301251100,1,301250003
301250000,0,301250005
301251100,1,301251102
301270000,,301270001
301270000,,301270002
301270000,,301270004
301270000,,301270005
301270000,,301270007
301280000,0,301280001
301280000,0,301280002
301283100,0,301280003
301284100,1,301280004
301280000,,301280005
301283100,0,301283102
301290000,0,301290001
301290000,0,301290002
301290003,1,301290003
301290004,,301290004
301290005,,301290005
301304100,1,301300002
301304200,0,301300004
301304100,,301300005
301300000,,301300006
301304100,,301300007
301300011,0,301300011
301300000,,301300013
301304200,0,301304201
301300011,,301305101
302010000,0,302010001
302010000,0,302010002
302010003,1,302010003
302010000,0,302010006
302010000,0,302010007
302010003,1,302014104
302021100,,302020003
302020000,1,302020004
302021100,0,302020005
302020000,1,302020006
302021100,,302021103
302030000,0,302030002
302034100,0,302030003
302030000,,302030005
302030000,,302030006
302030000,,302030008
302030000,,302030009
302040000,0,302040001
302040000,0,302040002
302040003,0,302040003
302040005,,302040005
302044100,,302040007
302040000,,302040008
302040003,0,302040010
302050000,,302050006
302054100,0,302054102
302070000,0,302070002
302074100,0,302070003
302074100,0,302074101
302080000,,302080001
302084100,0,302080002
302083100,,302080003
302080004,,302080004
302083100,,302083103
302080004,,302085102
302090000,0,302090001
302090000,0,302090002
302100000,0,302100001
302100000,0,302100002
302100003,1,302100003
302100004,0,302100004
302100004,0,302100006
302100003,,302105101
302110000,0,302110001
302110000,0,302110002
302114100,1,302110003
302110000,,302110004
302114100,,302114102
302120000,1,302120001
302120000,,302120002
302122100,0,302120003
302120000,0,302120004
302120000,,302120005
302122100,0,302122101
302140000,0,302140001
302143100,0,302140004
302140005,1,302140005
302140006,1,302140006
302140000,,302140008
302143100,0,302142104
302143100,,302143103
302140005,,302145101
302140006,,302145203
302150000,0,302150002
302153100,1,302150003
302150004,1,302150004
302150005,1,302150005
302150004,1,302150006
302151100,0,302151102
302150005,,302155201
302160000,0,302160001
302160000,0,302160002
302170000,0,302170001
302170000,0,302170002
302170003,1,302170003
302170003,,302175101
302180000,0,302180001
302180000,0,302180002
302180003,0,302180003
302180004,1,302180004
302180003,0,302180006
302180004,,302185202
302190000,0,302190001
302190000,0,302190002
302190004,1,302190004
302190004,1,302190006
302193100,0,302193106
302200000,,302200001
302200000,0,302200002
302212100,0,302210001
302210002,,302210002
302210000,0,302210004
302212100,0,302212104
302212100,,302212105
302210002,,302215101
302220000,0,302220001
302220002,1,302220002
302264100,0,302220003
302222100,,302220004
302222100,0,302220005
302220000,0,302220006
302220002,,302225101
302230000,0,302230001
302230000,0,302230002
302234100,0,302230005
302230006,0,302230006
302230007,1,302230007
302233100,0,302233102
302234100,0,302234102
302230007,,302235201
302240000,0,302240001
302250002,1,302250002
302250000,0,302250003
302254100,0,302250004
302250000,0,302250008
302250000,,302250009
302254100,0,302254104
302260000,0,302260002
302260000,0,302260004
302260000,0,302260005
302260000,,302260006
302264100,,302264104
302270000,0,302270001
302270000,0,302270002
302280003,1,302280003
302280000,1,302280004
302283100,0,302280005
302280000,,302280009
302283100,,302283106
302280003,,302285101
302290000,,302290001
302290000,0,302290003
302300000,0,302300001
302300000,0,302300002
302300000,,302300005
303010000,0,303010001
303010000,0,303010002
303010000,,303010003
303030000,0,303030003
303031100,0,303030004
303031100,1,303030005
303031100,,303031104
303040000,0,303040002
303040000,,303040003
303040000,,303040004
303060000,0,303060001
303060000,1,303060002
303063100,0,303060003
303063100,0,303060004
303071100,1,303060006
303064100,0,303060007
303063200,1,303060008
303063300,1,303060009
303063100,1,303060010
303063100,,303060012
303063200,1,303063202
303063300,0,303063302
303064100,,303064103
303070000,1,303070002
303071100,1,303070003
303070000,1,303070004
303071100,,303071103
303070000,1,303073102
303080000,0,303080001
303080000,0,303080002
303080003,,303080003
303090000,0,303090002
303094100,0,303090003
303090000,0,303090004
303090000,0,303090005
303094100,0,303094101
303100000,0,303100003
303103100,0,303100004
303103100,0,303103102
303110000,0,303110002
303114100,0,303110003
303114200,0,303110004
303110005,0,303110005
303110000,0,303110007
303110000,0,303110009
303114100,0,303110010
303114100,,303110011
303114200,0,303114202
303114300,0,303114301
303110005,,303115102
303120000,0,303120001
303120003,0,303120003
303120003,0,303120004
303130000,0,303130001
303130000,0,303130002
303130004,1,303130004
303134100,0,303130005
303130000,1,303130006
303134100,0,303134101
303130004,,303135102
303140000,1,303140002
303140000,0,303140003
303160000,1,303160001
303160000,0,303160002
303160003,1,303160003
303160000,,303160004
303160000,,303160005
303160003,,303165104
303170000,1,303170002
303170000,0,303170003
303170000,0,303170004
303180000,0,303180001
303180000,0,303180002
303183102,0,303180003
303180004,0,303180004
303180005,1,303180005
303180005,1,303180006
303183102,0,303183102
303190000,0,303190002
303194100,0,303190006
303190000,,303190007
303194100,0,303194102
303200000,0,303200001
303200000,1,303200002
303200000,1,303200003
303200000,,303200004
304020000,1,304020004
304020005,1,304020005
304020000,,304020006
304020000,,304020007
304020000,,304020008
304020005,,304025101
304030000,0,304030004
304030000,0,304030005
304030000,,304030009
304051100,,304050002
304051100,0,304050003
304054100,1,304050004
304054200,1,304050005
304054300,0,304050006
304051100,0,304050009
304050000,,304050010
304050000,0,304050011
304050000,,304050013
304050000,,304050014
304050000,,304050015
304050000,,304050017
304054100,1,304054102
304054200,1,304054202
304054300,0,304054301
304070000,0,304070002
304072100,0,304070004
304073100,0,304070005
304070006,1,304070006
304072300,1,304070007
304072100,,304072103
304072100,0,304072104
304073100,0,304072203
304070006,,304075102
304080000,0,304080001
304080000,0,304080002
304080004,1,304080004
304080000,0,304080005
304080004,1,304080006
304090000,1,304090001
304090000,1,304090002
304090004,1,304090004
304090004,,304095102
304100000,0,304100002
304104100,0,304100003
304101100,0,304100004
304100005,,304100005
304100006,1,304100006
304104200,1,304100007
304100008,0,304100008
304100000,0,304100009
304100000,0,304100010
304100011,1,304100011
304101100,0,304101102
304101100,,304101103
304101100,,304101104
